tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,label
3000141,545673,True,Wed Feb 14 15:30:15 +0000 2018,@Ask_Spectrum I keep getting duplicate $40 charges every billing cycle. Please fix this.,,,Billing & Payment
3002738,595776,True,Wed Jan 24 23:51:09 +0000 2018,@ATT my service was supposed to be cancelled 10 days ago. Why am I still being billed $30?,,,Cancellation & Retention
3001246,519611,True,Wed Nov 08 17:24:12 +0000 2017,@sprintcare my set-top box keeps rebooting on its own. Shows E-27 each time.,,,Device & Technical Support
3001880,673015,True,Tue Feb 20 01:20:50 +0000 2018,@sprintcare account got locked after twice failed login attempts. Need help unlocking it.,,,Account & Plan Management
3002636,300413,True,Tue Dec 19 03:59:52 +0000 2017,@TMobileHelp already signed up with another carrier. Just need to know how to cancel without fees.,,,Cancellation & Retention
3002810,616075,True,Sun Feb 11 16:03:06 +0000 2018,@TMobileHelp I was promised no cancellation fee but now you're saying there is one of $30. Explain.,,,Cancellation & Retention
3001307,804791,True,Thu Feb 15 05:00:07 +0000 2018,@Ask_Spectrum can't log into the app multiple times. Password reset emails never arrive.,,,Device & Technical Support
3001107,269826,True,Fri Feb 02 22:28:31 +0000 2018,@VerizonSupport internet goes out every night at home. It's been 3 days. Please fix this.,,,Network & Connectivity
3000099,189688,True,Sun Jan 14 22:53:40 +0000 2018,@sprintcare I was on autopay and still got a $30 late fee. How is that even possible?,,,Billing & Payment
3002855,214520,True,Mon Nov 13 17:53:39 +0000 2017,@ATT I was promised no cancellation fee but now you're saying there is one of $75. Explain.,,,Cancellation & Retention
3000092,908207,True,Tue Feb 20 12:17:48 +0000 2018,@TMobileHelp sent payment a week ago and you still show it as past due. Fix your records.,,,Billing & Payment
3000355,459138,True,Fri Dec 08 00:13:59 +0000 2017,@sprintcare you overcharged me $30 for data I didn't use. I want a credit.,,,Billing & Payment
3000124,292256,True,Tue Jan 09 02:10:00 +0000 2018,@ATT why do you keep adding random fees to my bill every month? Called 3 times with no fix.,,,Billing & Payment
3000842,763205,True,Wed Jan 10 16:06:13 +0000 2018,@ATT I'm getting 5Mbps on a 100Mbps plan at home. Can someone look into this?,,,Network & Connectivity
3001295,285915,True,Sat Dec 30 14:27:32 +0000 2017,@VerizonSupport getting ERR-500 when I try to activate my new phone. Been 6 hours now.,,,Device & Technical Support
3000434,552828,True,Sat Jan 27 04:30:04 +0000 2018,@TMobileHelp why was I charged $20 twice this month? I need a refund immediately.,,,Billing & Payment
3001400,223974,True,Tue Dec 26 21:53:28 +0000 2017,@Ask_Spectrum transferred to a new Samsung and lost all my contacts. Help please.,,,Device & Technical Support
3000548,564730,True,Wed Feb 21 21:08:21 +0000 2018,@Ask_Spectrum you issued a $120 credit a week ago that still hasn't shown up.,,,Billing & Payment
3002829,238992,True,Sun Nov 05 09:20:03 +0000 2017,@Ask_Spectrum I asked to cancel in store several times and they refused. This is insane. Help me cancel.,,,Cancellation & Retention
3002418,227957,True,Fri Dec 15 13:02:31 +0000 2017,@Ask_Spectrum been a customer for 7 years and this is how you treat me? I'm cancelling.,,,Cancellation & Retention
3000093,603152,True,Thu Nov 02 23:34:03 +0000 2017,@TMobileHelp you charged me a $20 early termination fee but my contract was already up.,,,Billing & Payment
3002279,800271,True,Fri Jan 05 09:47:25 +0000 2018,@VerizonSupport I need to remove 4 lines from my plan but customer service keeps putting me on hold.,,,Account & Plan Management
3001889,574727,True,Wed Dec 13 20:43:34 +0000 2017,@VerizonSupport can't find where to manage my data sharing settings in the new app.,,,Account & Plan Management
3002599,503674,True,Tue Jan 16 04:32:58 +0000 2018,@VerizonSupport I was promised no cancellation fee but now you're saying there is one of $120. Explain.,,,Cancellation & Retention
3002372,957502,True,Wed Dec 20 09:15:01 +0000 2017,@sprintcare added 3 lines 4 days ago and still can't activate them. What is going on?,,,Account & Plan Management
3000926,373592,True,Tue Dec 12 19:51:56 +0000 2017,@TMobileHelp my entire building lost service 3 hours ago everywhere I go. Are you aware of this?,,,Network & Connectivity
3000130,563014,True,Fri Feb 02 10:38:16 +0000 2018,@Ask_Spectrum why do you keep adding random fees to my bill every month? Called twice with no fix.,,,Billing & Payment
3002895,117176,True,Sat Dec 16 15:46:47 +0000 2017,@TMobileHelp been a customer for 3 years and this is how you treat me? I'm cancelling.,,,Cancellation & Retention
3000962,851484,True,Sat Nov 04 21:20:22 +0000 2017,@ATT my entire building lost service 3 hours ago at my house. Are you aware of this?,,,Network & Connectivity
3000651,754610,True,Mon Jan 15 01:56:50 +0000 2018,@Ask_Spectrum I'm getting 1Mbps on a 200Mbps plan everywhere I go. Can someone look into this?,,,Network & Connectivity
3000477,753937,True,Thu Jan 18 19:15:41 +0000 2018,@ATT my student discount was removed without notice. My bill jumped $15 overnight.,,,Billing & Payment
3001309,980055,True,Sun Dec 24 08:44:19 +0000 2017,@sprintcare mobile hotspot isn't showing up on any of my other devices at work.,,,Device & Technical Support
3000034,580405,True,Fri Nov 17 13:11:17 +0000 2017,@Ask_Spectrum I switched plans and my first bill is completely wrong. Nothing matches.,,,Billing & Payment
3000872,614923,True,Sat Jan 27 02:09:46 +0000 2018,@TMobileHelp no LTE at all at home for all day. Just showing 1 bar. Is there an outage?,,,Network & Connectivity
3002944,609004,True,Sat Dec 23 22:08:22 +0000 2017,@ATT competitor is offering unlimited for $75 less per month. Match it or I'm gone.,,,Cancellation & Retention
3001353,791676,True,Wed Dec 13 18:27:09 +0000 2017,@ATT getting E-101 when I try to activate my new iPhone. Been all day now.,,,Device & Technical Support
3002534,854810,True,Fri Jan 12 00:46:03 +0000 2018,@sprintcare please confirm my cancellation request is being processed. I submitted it 3 days ago.,,,Cancellation & Retention
3001374,799247,True,Sun Jan 21 16:38:10 +0000 2018,@TMobileHelp mobile hotspot isn't showing up on any of my other devices at my house.,,,Device & Technical Support
3001628,299136,True,Fri Jan 12 22:59:32 +0000 2018,@sprintcare getting error code 5 when I try to activate my new tablet. Been since this morning now.,,,Device & Technical Support
3001729,274618,True,Thu Feb 15 17:25:55 +0000 2018,@Ask_Spectrum my cable remote stopped working after the box updated itself. Tried 3 times.,,,Device & Technical Support
3000010,670086,True,Thu Feb 01 07:10:29 +0000 2018,@Ask_Spectrum I was promised a $25 credit and it never showed up on my bill.,,,Billing & Payment
3001877,349431,True,Sat Jan 27 22:29:11 +0000 2018,@ATT I need to remove 3 lines from my plan but customer service keeps putting me on hold.,,,Account & Plan Management
3002812,574197,True,Sat Feb 03 12:59:10 +0000 2018,@VerizonSupport I cancelled 2 weeks ago and just got another bill for $100. Stop charging me.,,,Cancellation & Retention
3001252,182103,True,Tue Dec 19 06:08:55 +0000 2017,@sprintcare hotspot on my phone disconnects everyone after a few minutes on my street.,,,Device & Technical Support
3001205,648051,True,Mon Jan 22 11:19:37 +0000 2018,@Ask_Spectrum my phone updated overnight and now nothing works. Please help.,,,Device & Technical Support
3001049,624178,True,Sun Jan 07 11:44:07 +0000 2018,@Ask_Spectrum hotspot is completely unusable at home right now. Speed is basically 0.,,,Network & Connectivity
3000140,789172,True,Wed Feb 14 04:31:59 +0000 2018,@sprintcare can someone explain this $20 charge on my bill? I never agreed to this.,,,Billing & Payment
3000532,652421,True,Mon Feb 05 07:57:03 +0000 2018,@ATT never agreed to paperless billing but I'm getting charged a $25 fee for paper statements.,,,Billing & Payment
3002332,643757,True,Mon Dec 04 20:57:02 +0000 2017,@Ask_Spectrum my account shows I'm out of contract but I can't order a new Samsung online.,,,Account & Plan Management
3000525,515343,True,Mon Nov 06 05:54:36 +0000 2017,@TMobileHelp why do you keep adding random fees to my bill every month? Called twice with no fix.,,,Billing & Payment
3001665,172621,True,Tue Dec 05 19:24:31 +0000 2017,@TMobileHelp data stopped working on my iPhone after I switched SIM cards. Help.,,,Device & Technical Support
3001375,936051,True,Mon Dec 25 12:01:38 +0000 2017,@ATT the network unlock code you gave me is not working. Tried 4 times.,,,Device & Technical Support
3002136,500185,True,Fri Dec 29 11:49:18 +0000 2017,@Ask_Spectrum I've been trying to update my address on the account for 10 days with no luck.,,,Account & Plan Management
3002648,305358,True,Sun Dec 10 14:42:54 +0000 2017,@ATT I switched 2 days ago and you're still charging me $40. Cancel the account now.,,,Cancellation & Retention
3000522,776275,True,Mon Feb 26 03:43:01 +0000 2018,@Ask_Spectrum sent payment 10 days ago and you still show it as past due. Fix your records.,,,Billing & Payment
3000722,125440,True,Tue Jan 02 06:21:26 +0000 2018,@ATT my internet has been down for 2 hours at work. When will it be fixed?,,,Network & Connectivity
3000783,132532,True,Sun Nov 05 07:59:33 +0000 2017,@sprintcare called multiple times about the outage on my street and keep getting told it's being worked on.,,,Network & Connectivity
3001328,609250,True,Tue Jan 23 22:57:06 +0000 2018,@TMobileHelp cable box is frozen and won't respond to the remote. Rebooted it 5 times.,,,Device & Technical Support
3000146,709573,True,Tue Dec 19 07:54:49 +0000 2017,@ATT my bill has been wrong for a month now. Called 3 times and still not fixed.,,,Billing & Payment
3002520,664842,True,Fri Jan 26 21:41:31 +0000 2018,@sprintcare need to cancel 2 lines but keep the rest. Called 5 times and keep getting transferred.,,,Cancellation & Retention
3002006,176719,True,Sat Jan 06 13:46:10 +0000 2018,@VerizonSupport trying to upgrade my plan but the website won't let me change it after multiple times.,,,Account & Plan Management
3000596,246384,True,Mon Nov 20 18:54:16 +0000 2017,@TMobileHelp I've been disputing this $120 charge for a week and nobody resolves it.,,,Billing & Payment
3001362,968602,True,Fri Feb 09 20:07:48 +0000 2018,@Ask_Spectrum SIM keeps deactivating itself on my tablet. This has happened several times this week.,,,Device & Technical Support
3002858,172843,True,Sun Nov 12 15:15:08 +0000 2017,@sprintcare been paying for 4 lines I don't use for 2 days. Want to cancel the extras.,,,Cancellation & Retention
3000849,302259,True,Sun Jan 28 21:21:50 +0000 2018,@TMobileHelp hotspot is completely unusable everywhere I go right now. Speed is basically 0.,,,Network & Connectivity
3002200,436734,True,Tue Nov 21 16:04:14 +0000 2017,@ATT I've been trying to update my address on the account for 10 days with no luck.,,,Account & Plan Management
3000691,953146,True,Thu Nov 30 17:27:54 +0000 2017,@VerizonSupport connection has been spotty for a month in my area. Technician came and still broken.,,,Network & Connectivity
3000914,733879,True,Sat Feb 10 19:14:04 +0000 2018,@VerizonSupport WiFi is so slow tonight I can't even load a webpage everywhere I go. What is happening?,,,Network & Connectivity
3002863,902019,True,Fri Nov 10 04:46:58 +0000 2017,@ATT I switched 2 weeks ago and you're still charging me $40. Cancel the account now.,,,Cancellation & Retention
3000791,694413,True,Sun Jan 07 23:07:11 +0000 2018,@TMobileHelp dropped calls every single day at home. Fix this.,,,Network & Connectivity
3002777,222006,True,Mon Dec 18 09:49:37 +0000 2017,@Ask_Spectrum my service was supposed to be cancelled 2 weeks ago. Why am I still being billed $120?,,,Cancellation & Retention
3002767,669143,True,Sun Jan 21 07:34:44 +0000 2018,@Ask_Spectrum moving to a building that already has service included. Need to cancel by end of month.,,,Cancellation & Retention
3002064,625655,True,Wed Jan 24 18:22:56 +0000 2018,@sprintcare I've been trying to update my address on the account for 2 days with no luck.,,,Account & Plan Management
3000562,805578,True,Sun Jan 21 05:21:22 +0000 2018,@VerizonSupport I cancelled my service last month and you still charged me $25. Fix this now.,,,Billing & Payment
3002685,681217,True,Wed Jan 24 13:31:25 +0000 2018,@sprintcare been paying for 4 lines I don't use for a week. Want to cancel the extras.,,,Cancellation & Retention
3000963,669565,True,Fri Dec 08 03:58:01 +0000 2017,@TMobileHelp I'm getting 8Mbps on a unlimited plan at work. Can someone look into this?,,,Network & Connectivity
3000521,487880,True,Mon Jan 29 06:17:23 +0000 2018,@VerizonSupport been a loyal customer for 7 years and you raised my rate $15 with no warning.,,,Billing & Payment
3002265,726881,True,Tue Oct 31 03:57:30 +0000 2017,@VerizonSupport need to suspend my account while I travel for 2 days. How do I do that?,,,Account & Plan Management
3002875,505211,True,Fri Dec 01 09:47:45 +0000 2017,@Ask_Spectrum done with your terrible service after 8 years. Cancelling everything today.,,,Cancellation & Retention
3000721,405818,True,Mon Dec 04 04:45:28 +0000 2017,@ATT signal drops every time I'm at home. This is terrible.,,,Network & Connectivity
3002045,894407,True,Thu Nov 30 21:31:39 +0000 2017,@sprintcare my plan was changed without my consent. I want an explanation and a reversal.,,,Account & Plan Management
3002403,599966,True,Mon Nov 06 16:29:52 +0000 2017,@VerizonSupport if I don't get a resolution today I am cancelling 3 lines on my account.,,,Cancellation & Retention
3000671,181950,True,Sun Feb 25 02:35:18 +0000 2018,@VerizonSupport entire street is down on my street. Been since this morning. When is the ETA for restoration?,,,Network & Connectivity
3001358,710815,True,Fri Jan 12 15:17:44 +0000 2018,@ATT tried calling tech support twice about my tablet and never got a resolution.,,,Device & Technical Support
3000816,717090,True,Sat Dec 16 01:05:49 +0000 2017,@sprintcare internet is down again on my street. Third time this week. I'm about to switch.,,,Network & Connectivity
3002457,466428,True,Sun Jan 07 00:36:28 +0000 2018,@sprintcare please confirm my cancellation request is being processed. I submitted it a week ago.,,,Cancellation & Retention
3001022,244425,True,Thu Feb 15 11:22:51 +0000 2018,@Ask_Spectrum signal drops every time I'm at home. This is terrible.,,,Network & Connectivity
3001781,623682,True,Fri Dec 15 18:23:22 +0000 2017,@sprintcare just got a new Samsung and it won't pair with your network. Already in store twice.,,,Device & Technical Support
3001503,333787,True,Mon Nov 06 06:55:01 +0000 2017,@sprintcare my cable remote stopped working after the box updated itself. Tried 5 times.,,,Device & Technical Support
3000832,930347,True,Sun Feb 04 09:45:54 +0000 2018,@ATT data speeds drop to zero every evening at my house. Been happening for 2 days.,,,Network & Connectivity
3001037,267782,True,Sat Feb 03 21:48:19 +0000 2018,@sprintcare my entire building lost service 3 hours ago at work. Are you aware of this?,,,Network & Connectivity
3002159,806990,True,Fri Dec 15 15:25:32 +0000 2017,@VerizonSupport my contract ended a week ago and I'm still being charged the contract rate.,,,Account & Plan Management
3002588,524440,True,Sun Nov 05 07:53:15 +0000 2017,@TMobileHelp I never signed a new contract but you're charging a $25 early termination fee.,,,Cancellation & Retention
3002176,175991,True,Sat Dec 02 20:17:59 +0000 2017,@Ask_Spectrum I requested a PIN change 2 weeks ago and the account is still using the old one.,,,Account & Plan Management
3002638,333861,True,Tue Jan 30 01:28:36 +0000 2018,@TMobileHelp just want a simple cancellation. Why does this have to be so difficult after 4 times tries?,,,Cancellation & Retention
3000857,737320,True,Mon Nov 13 21:52:38 +0000 2017,@ATT my upload speed is 5Mbps on a 1Gbps plan at home. Problem in my area?,,,Network & Connectivity
3000202,165164,True,Sun Nov 19 05:48:39 +0000 2017,@Ask_Spectrum my bill has been wrong for 2 weeks now. Called twice and still not fixed.,,,Billing & Payment
3000015,339974,True,Fri Nov 17 16:31:05 +0000 2017,@Ask_Spectrum I've been disputing this $75 charge for a week and nobody resolves it.,,,Billing & Payment
3000271,275156,True,Tue Jan 30 22:59:44 +0000 2018,@TMobileHelp I disputed a charge a week ago. Still waiting for a resolution.,,,Billing & Payment
3001398,621088,True,Tue Oct 31 04:49:42 +0000 2017,@ATT tried calling tech support 5 times about my iPhone and never got a resolution.,,,Device & Technical Support
3000786,346540,True,Sun Nov 19 10:57:25 +0000 2017,@VerizonSupport data speeds drop to zero every evening at my house. Been happening for a week.,,,Network & Connectivity
3000171,429149,True,Tue Jan 02 03:06:15 +0000 2018,@VerizonSupport I'm being charged for a line I cancelled 2 days ago. This is unacceptable.,,,Billing & Payment
3000854,179268,True,Wed Dec 13 06:52:44 +0000 2017,@sprintcare dropped calls every single day everywhere I go. Fix this.,,,Network & Connectivity
3001684,452402,True,Tue Jan 16 11:21:26 +0000 2018,@TMobileHelp Android shows LTE but no data passes through at all at home.,,,Device & Technical Support
3002950,299716,True,Sun Dec 31 06:55:25 +0000 2017,@ATT I've been trying to cancel for 3 weeks. Nobody will process it. This is harassment.,,,Cancellation & Retention
3002726,757234,True,Sat Dec 02 22:22:11 +0000 2017,@VerizonSupport I have been trying to cancel since 2 weeks ago. Called multiple times and nobody can help.,,,Cancellation & Retention
3002647,136547,True,Sun Feb 25 04:30:54 +0000 2018,@VerizonSupport after 2 years as a customer I deserve better. Cancelling if this isn't fixed today.,,,Cancellation & Retention
3000103,294692,True,Thu Feb 01 16:41:17 +0000 2018,@ATT sent payment 10 days ago and you still show it as past due. Fix your records.,,,Billing & Payment
3002830,859347,True,Fri Dec 29 06:25:04 +0000 2017,@TMobileHelp if I don't get a resolution today I am cancelling 3 lines on my account.,,,Cancellation & Retention
3001705,570237,True,Tue Nov 28 05:18:58 +0000 2017,@TMobileHelp apps are loading super slowly only on your network everywhere I go. Fine on WiFi.,,,Device & Technical Support
3000412,486479,True,Wed Nov 01 15:08:12 +0000 2017,@Ask_Spectrum my student discount was removed without notice. My bill jumped $15 overnight.,,,Billing & Payment
3001873,633019,True,Thu Dec 28 18:58:40 +0000 2017,@ATT trying to upgrade my plan but the website won't let me change it after 4 times.,,,Account & Plan Management
3002330,791773,True,Fri Dec 01 16:08:42 +0000 2017,@Ask_Spectrum the website won't let me update my payment method. Been trying for a week.,,,Account & Plan Management
3002248,342575,True,Tue Feb 13 14:15:25 +0000 2018,@ATT I requested a PIN change 3 days ago and the account is still using the old one.,,,Account & Plan Management
3002760,295632,True,Wed Dec 20 14:06:15 +0000 2017,@VerizonSupport competitor is offering unlimited for $75 less per month. Match it or I'm gone.,,,Cancellation & Retention
3000494,329869,True,Fri Dec 01 22:04:22 +0000 2017,@sprintcare you charged me $15 for equipment I returned a week ago. I have the receipt.,,,Billing & Payment
3001799,473716,True,Mon Jan 01 21:47:37 +0000 2018,@Ask_Spectrum my set-top box keeps rebooting on its own. Shows E-101 each time.,,,Device & Technical Support
3002116,905373,True,Wed Nov 29 04:55:08 +0000 2017,@VerizonSupport can't log into my account at all. Reset password 3 times and still locked out.,,,Account & Plan Management
3002256,841229,True,Wed Nov 08 23:14:53 +0000 2017,@Ask_Spectrum account got locked after several times failed login attempts. Need help unlocking it.,,,Account & Plan Management
3001822,868970,True,Sat Jan 20 03:24:32 +0000 2018,@Ask_Spectrum my family plan is missing one of the lines. It just disappeared from the account.,,,Account & Plan Management
3000551,503417,True,Tue Feb 20 20:16:49 +0000 2018,@TMobileHelp can someone explain this $15 charge on my bill? I never agreed to this.,,,Billing & Payment
3001971,642491,True,Tue Dec 12 13:42:53 +0000 2017,@TMobileHelp you're billing me under the wrong name. Tried to fix this several times.,,,Account & Plan Management
3002626,192507,True,Mon Jan 29 11:54:42 +0000 2018,@VerizonSupport offered to stay if you could match the competitor's price. You said no so I'm leaving.,,,Cancellation & Retention
3000877,606144,True,Sat Jan 13 05:36:03 +0000 2018,@VerizonSupport hotspot is completely unusable on my street right now. Speed is basically 0.,,,Network & Connectivity
3002289,840206,True,Thu Dec 14 11:48:28 +0000 2017,@VerizonSupport you're billing me under the wrong name. Tried to fix this 5 times.,,,Account & Plan Management
3002515,449666,True,Sun Nov 12 12:39:52 +0000 2017,@Ask_Spectrum please send me a written confirmation that my account has been cancelled.,,,Cancellation & Retention
3002623,264684,True,Sat Jan 20 07:46:19 +0000 2018,@Ask_Spectrum I asked to cancel in store 5 times and they refused. This is insane. Help me cancel.,,,Cancellation & Retention
3000801,151158,True,Wed Jan 10 12:33:48 +0000 2018,@Ask_Spectrum entire street is down everywhere I go. Been since this morning. When is the ETA for restoration?,,,Network & Connectivity
3002784,333193,True,Sun Nov 05 21:22:46 +0000 2017,@VerizonSupport I want to cancel my service. How do I do that without being on hold for 2 hours?,,,Cancellation & Retention
3001098,543082,True,Sun Nov 12 14:42:46 +0000 2017,@VerizonSupport called multiple times about the outage everywhere I go and keep getting told it's being worked on.,,,Network & Connectivity
3002955,955646,True,Wed Nov 22 05:01:57 +0000 2017,@ATT I want to cancel my service. How do I do that without being on hold for all day?,,,Cancellation & Retention
3001177,639342,True,Sat Feb 10 10:56:43 +0000 2018,@sprintcare why is there always an outage on weekends? at work for 2 weeks now.,,,Network & Connectivity
3001603,291720,True,Thu Jan 11 13:43:56 +0000 2018,@Ask_Spectrum my Samsung updated overnight and now nothing works. Please help.,,,Device & Technical Support
3002296,685571,True,Fri Nov 17 05:02:27 +0000 2017,@TMobileHelp I need to remove 4 lines from my plan but customer service keeps putting me on hold.,,,Account & Plan Management
3000820,832106,True,Tue Jan 16 22:18:27 +0000 2018,@VerizonSupport entire street is down everywhere I go. Been since this morning. When is the ETA for restoration?,,,Network & Connectivity
3000757,708388,True,Mon Feb 26 18:09:06 +0000 2018,@Ask_Spectrum why is there always an outage on weekends? at my house for 2 weeks now.,,,Network & Connectivity
3001743,532780,True,Wed Jan 17 15:33:46 +0000 2018,@VerizonSupport can't log into the app 3 times. Password reset emails never arrive.,,,Device & Technical Support
3001677,298538,True,Sun Dec 03 08:16:55 +0000 2017,@VerizonSupport trying to activate an eSIM for 10 days now with no success. Any help?,,,Device & Technical Support
3001831,341795,True,Wed Nov 08 19:18:46 +0000 2017,@VerizonSupport I added 4 lines but they're not showing up anywhere on my account dashboard.,,,Account & Plan Management
3001992,262438,True,Wed Nov 01 09:15:01 +0000 2017,@sprintcare I added 3 lines but they're not showing up anywhere on my account dashboard.,,,Account & Plan Management
3002762,593484,True,Fri Feb 02 19:46:54 +0000 2018,@TMobileHelp moving overseas next month and need to cancel 3 lines. What is the process?,,,Cancellation & Retention
3000787,656012,True,Thu Jan 25 19:55:40 +0000 2018,@VerizonSupport outage on my street for 10 days now. No updates from you at all.,,,Network & Connectivity
3002749,420582,True,Tue Jan 23 05:07:39 +0000 2018,@ATT I never signed a new contract but you're charging a $30 early termination fee.,,,Cancellation & Retention
3002707,536327,True,Sun Nov 26 20:06:01 +0000 2017,@TMobileHelp been paying for 3 lines I don't use for a week. Want to cancel the extras.,,,Cancellation & Retention
3000794,830767,True,Fri Nov 03 11:05:44 +0000 2017,@Ask_Spectrum connection has been spotty for 3 days at work. Technician came and still broken.,,,Network & Connectivity
3001853,742552,True,Tue Dec 26 07:50:11 +0000 2017,@sprintcare added 3 lines 2 weeks ago and still can't activate them. What is going on?,,,Account & Plan Management
3002458,311628,True,Thu Feb 08 16:51:38 +0000 2018,@TMobileHelp just want a simple cancellation. Why does this have to be so difficult after 3 times tries?,,,Cancellation & Retention
3001119,276309,True,Wed Nov 22 16:02:51 +0000 2017,@TMobileHelp hotspot is completely unusable on my street right now. Speed is basically 0.,,,Network & Connectivity
3001346,521341,True,Wed Dec 13 13:43:30 +0000 2017,@VerizonSupport set-top box is showing error code 12 and won't load any channels.,,,Device & Technical Support
3000675,591137,True,Fri Jan 26 14:57:37 +0000 2018,@ATT no LTE at all in my area for since last night. Just showing 1 bar. Is there an outage?,,,Network & Connectivity
3000118,711949,True,Wed Dec 06 15:30:28 +0000 2017,@VerizonSupport my bill for this month is $15 higher than last month with no plan changes.,,,Billing & Payment
3002313,873836,True,Tue Nov 28 04:51:06 +0000 2017,@VerizonSupport the website won't let me update my payment method. Been trying for 10 days.,,,Account & Plan Management
3001977,962660,True,Sun Feb 11 20:47:49 +0000 2018,@VerizonSupport I requested a PIN change a week ago and the account is still using the old one.,,,Account & Plan Management
3001118,329606,True,Wed Jan 10 01:01:22 +0000 2018,@sprintcare 3 bars of signal in my area but calls drop every time. Been 3 days now.,,,Network & Connectivity
3001796,692324,True,Fri Feb 16 11:00:30 +0000 2018,@ATT can't log into the app several times. Password reset emails never arrive.,,,Device & Technical Support
3001076,442731,True,Mon Jan 29 16:27:09 +0000 2018,@sprintcare service has been intermittent for 3 days at home. Tired of paying for nothing.,,,Network & Connectivity
3001448,255993,True,Sun Dec 31 18:57:28 +0000 2017,@VerizonSupport screen went black after the latest update. Android is completely unresponsive.,,,Device & Technical Support
3002321,997658,True,Thu Nov 02 01:12:55 +0000 2017,@sprintcare need to suspend my account while I travel for 3 weeks. How do I do that?,,,Account & Plan Management
3000263,648009,True,Sat Feb 10 23:43:10 +0000 2018,@TMobileHelp my bill is double what it was last month. Nobody can explain why.,,,Billing & Payment
3002356,337117,True,Thu Feb 01 05:23:39 +0000 2018,@ATT the website won't let me update my payment method. Been trying for 2 days.,,,Account & Plan Management
3001077,156307,True,Thu Nov 16 15:55:53 +0000 2017,@VerizonSupport hotspot is completely unusable in my area right now. Speed is basically 0.,,,Network & Connectivity
3001026,389570,True,Thu Nov 02 22:30:37 +0000 2017,@sprintcare restarted the router multiple times at my house and still getting 8Mbps. Need help.,,,Network & Connectivity
3001051,745242,True,Sat Nov 04 23:42:51 +0000 2017,@TMobileHelp my entire building lost service 2 hours ago on my street. Are you aware of this?,,,Network & Connectivity
3000131,817053,True,Thu Feb 15 18:37:01 +0000 2018,@VerizonSupport my bill went up $30 with zero explanation. What is going on?,,,Billing & Payment
3002692,543612,True,Thu Jan 25 06:27:19 +0000 2018,@ATT after 7 years as a customer I deserve better. Cancelling if this isn't fixed today.,,,Cancellation & Retention
3002324,809427,True,Sun Dec 17 14:44:44 +0000 2017,@VerizonSupport trying to upgrade my plan but the website won't let me change it after twice.,,,Account & Plan Management
3002914,454621,True,Mon Feb 19 11:58:00 +0000 2018,@sprintcare cancelling after 8 years. Your prices have gotten ridiculous and service has declined.,,,Cancellation & Retention
3000944,111429,True,Sun Feb 18 20:04:24 +0000 2018,@sprintcare my entire building lost service since this morning ago on my street. Are you aware of this?,,,Network & Connectivity
3002152,689470,True,Wed Feb 07 22:54:28 +0000 2018,@TMobileHelp can't log into my account at all. Reset password 4 times and still locked out.,,,Account & Plan Management
3000698,450881,True,Thu Jan 25 16:31:49 +0000 2018,@ATT connection keeps timing out in my area every 4 hours. Router shows all green lights.,,,Network & Connectivity
3000330,611410,True,Sun Nov 19 14:47:38 +0000 2017,@ATT my final bill after cancellation is $25 higher than it should be. Explain.,,,Billing & Payment
3001304,514051,True,Mon Feb 26 13:47:15 +0000 2018,@VerizonSupport my cable remote stopped working after the box updated itself. Tried several times.,,,Device & Technical Support
3000353,671654,True,Wed Jan 31 06:03:17 +0000 2018,@TMobileHelp my student discount was removed without notice. My bill jumped $20 overnight.,,,Billing & Payment
3000614,425989,True,Tue Jan 16 02:18:48 +0000 2018,@TMobileHelp WiFi is so slow tonight I can't even load a webpage on my street. What is happening?,,,Network & Connectivity
3002196,203806,True,Mon Dec 25 08:22:14 +0000 2017,@sprintcare I've been on a 1Gbps plan for 7 years and you downgraded me without notice.,,,Account & Plan Management
3000622,813904,True,Mon Jan 22 07:06:18 +0000 2018,@TMobileHelp speed went from 500Mbps to 2Mbps after your last maintenance. What happened?,,,Network & Connectivity
3002215,181046,True,Fri Dec 15 10:12:19 +0000 2017,@VerizonSupport account got locked after 5 times failed login attempts. Need help unlocking it.,,,Account & Plan Management
3002441,303680,True,Sun Feb 25 12:40:24 +0000 2018,@Ask_Spectrum received a notice saying my contract auto-renewed. I want to cancel immediately.,,,Cancellation & Retention
3001211,937527,True,Sat Feb 24 01:31:14 +0000 2018,@VerizonSupport set-top box is showing error code 5 and won't load any channels.,,,Device & Technical Support
3000395,799545,True,Wed Jan 24 11:10:41 +0000 2018,@VerizonSupport why do you keep adding random fees to my bill every month? Called 3 times with no fix.,,,Billing & Payment
3000281,865638,True,Fri Feb 23 19:21:53 +0000 2018,@ATT my bill is $150 more than what I was quoted when I signed up. Fix it.,,,Billing & Payment
3000334,454056,True,Sat Feb 17 16:28:07 +0000 2018,@ATT I disputed a charge 3 days ago. Still waiting for a resolution.,,,Billing & Payment
3001510,816682,True,Fri Dec 22 08:33:46 +0000 2017,@VerizonSupport trying to activate an eSIM for 3 weeks now with no success. Any help?,,,Device & Technical Support
3002531,248297,True,Mon Nov 13 17:22:43 +0000 2017,@TMobileHelp I've been trying to cancel for a week. Nobody will process it. This is harassment.,,,Cancellation & Retention
